experiment,run_id,task_id,graph_id,objective,optimizer,depth,alpha,nfev_budget,actual_nfev,shots,seed,status,started_at,finished_at,runtime_s,output_path,error_message,git_commit,dirty_state_fingerprint
B1_DEPTH_BUDGET,b1-2fcd430c7ae4ec64e525,task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,O3,COBYLA,3.0,0.1,480.0,480.0,,1103.0,COMPLETE,2026-09-04T01:13:15+02:00,2026-09-04T01:13:16+02:00,1.3138232035562396,results/reviewer_robustness/B1_depth_budget/runs/b1-2fcd430c7ae4ec64e525.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-3054ea37e4d01408624c,task-v2-e442db508705,g-548c8c6335dd2a2e,O3,COBYLA,3.0,0.1,480.0,48.0,,3301.0,COMPLETE,2026-09-04T01:12:41+02:00,2026-09-04T01:12:41+02:00,0.08258774783462286,results/reviewer_robustness/B1_depth_budget/runs/b1-3054ea37e4d01408624c.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-310893bbf19954783654,task-v2-420d9636beee,g-e0c69f84d376b633,O0,COBYLA,3.0,0.1,480.0,480.0,,1103.0,COMPLETE,2026-09-04T04:01:24+02:00,2026-09-04T04:08:43+02:00,438.79434566479176,results/reviewer_robustness/B1_depth_budget/runs/b1-310893bbf19954783654.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-310b991731e7806e94c3,task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,O0,COBYLA,3.0,0.1,480.0,480.0,,1103.0,COMPLETE,2026-09-04T01:13:11+02:00,2026-09-04T01:13:12+02:00,1.237355592660606,results/reviewer_robustness/B1_depth_budget/runs/b1-310b991731e7806e94c3.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-31a45ccb9cbeca87a959,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,O3,COBYLA,3.0,0.1,480.0,285.0,,2207.0,COMPLETE,2026-09-04T02:28:32+02:00,2026-09-04T02:32:56+02:00,264.66007804777473,results/reviewer_robustness/B1_depth_budget/runs/b1-31a45ccb9cbeca87a959.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-31a6f1ce7c18d6c3b281,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,O0,COBYLA,4.0,0.1,480.0,480.0,,1103.0,COMPLETE,2026-09-04T02:40:11+02:00,2026-09-04T02:49:53+02:00,582.5982385762036,results/reviewer_robustness/B1_depth_budget/runs/b1-31a6f1ce7c18d6c3b281.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-32efcca38acb172799b7,task-v2-b5e00db3fe1a,g-3ff7063ef9ea5cfb,O3,COBYLA,2.0,0.1,480.0,480.0,,1103.0,COMPLETE,2026-09-04T01:14:30+02:00,2026-09-04T01:14:45+02:00,14.271691239438951,results/reviewer_robustness/B1_depth_budget/runs/b1-32efcca38acb172799b7.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-331b1dff5f9852465c63,task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,O3,COBYLA,2.0,0.1,480.0,480.0,,2207.0,COMPLETE,2026-09-04T01:12:49+02:00,2026-09-04T01:12:50+02:00,1.1065515540540218,results/reviewer_robustness/B1_depth_budget/runs/b1-331b1dff5f9852465c63.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-3494ac0dfb1bd4933218,task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O3,COBYLA,3.0,0.1,480.0,480.0,,3301.0,COMPLETE,2026-09-04T02:32:17+02:00,2026-09-04T02:39:31+02:00,434.00024452153593,results/reviewer_robustness/B1_depth_budget/runs/b1-3494ac0dfb1bd4933218.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-34daadadbe63c805f852,task-v2-420d9636beee,g-e0c69f84d376b633,O0,COBYLA,2.0,0.1,480.0,480.0,,2207.0,COMPLETE,2026-09-04T04:08:51+02:00,2026-09-04T04:13:42+02:00,291.2136775702238,results/reviewer_robustness/B1_depth_budget/runs/b1-34daadadbe63c805f852.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-34fb5426be30f4369a4a,task-v2-420d9636beee,g-e0c69f84d376b633,O3,COBYLA,4.0,0.1,480.0,480.0,,2207.0,COMPLETE,2026-09-04T03:41:29+02:00,2026-09-04T03:51:36+02:00,606.4030172722414,results/reviewer_robustness/B1_depth_budget/runs/b1-34fb5426be30f4369a4a.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-351bffec6cf6e46989b4,task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,O0,COBYLA,2.0,0.1,480.0,434.0,,2207.0,COMPLETE,2026-09-04T01:13:06+02:00,2026-09-04T01:13:07+02:00,0.9262636620551348,results/reviewer_robustness/B1_depth_budget/runs/b1-351bffec6cf6e46989b4.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-361bc7a524a07ee9b931,task-v2-3f363bac5736,g-60667963f6db3f1b,O3,COBYLA,4.0,0.1,480.0,480.0,,2207.0,COMPLETE,2026-09-04T01:13:04+02:00,2026-09-04T01:13:06+02:00,1.4536737762391567,results/reviewer_robustness/B1_depth_budget/runs/b1-361bc7a524a07ee9b931.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-364849f5f51a77491999,task-v2-59a464f36e13,g-bd62d2d752385cc7,O0,COBYLA,3.0,0.1,480.0,480.0,,1103.0,COMPLETE,2026-09-04T01:21:30+02:00,2026-09-04T01:21:49+02:00,19.85945236776024,results/reviewer_robustness/B1_depth_budget/runs/b1-364849f5f51a77491999.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-36736c71c279dcbe43bd,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,O0,COBYLA,3.0,0.1,480.0,480.0,,1103.0,COMPLETE,2026-09-04T01:59:01+02:00,2026-09-04T02:06:54+02:00,473.2637087088078,results/reviewer_robustness/B1_depth_budget/runs/b1-36736c71c279dcbe43bd.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-36f621a98ea39993e214,task-v2-f5c9b9bdeb27,g-a87f1b9ac089cc45,O3,COBYLA,2.0,0.1,480.0,480.0,,3301.0,COMPLETE,2026-09-04T01:45:25+02:00,2026-09-04T01:50:56+02:00,331.0203112354502,results/reviewer_robustness/B1_depth_budget/runs/b1-36f621a98ea39993e214.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-37c43005508b4ed7fe06,task-v2-6996479d6302,g-60667963f6db3f1b,O3,COBYLA,4.0,0.1,480.0,480.0,,1103.0,COMPLETE,2026-09-04T01:13:01+02:00,2026-09-04T01:13:03+02:00,1.482191264629364,results/reviewer_robustness/B1_depth_budget/runs/b1-37c43005508b4ed7fe06.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-37c699a715e5ba117b3f,task-v2-59a464f36e13,g-bd62d2d752385cc7,O3,COBYLA,3.0,0.1,480.0,317.0,,2207.0,COMPLETE,2026-09-04T01:22:38+02:00,2026-09-04T01:22:52+02:00,13.334804042242467,results/reviewer_robustness/B1_depth_budget/runs/b1-37c699a715e5ba117b3f.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-38011b5347920bc70a92,task-v2-8792ce3c54d5,g-a712031e7959d564,O0,COBYLA,2.0,0.1,480.0,480.0,,2207.0,COMPLETE,2026-09-04T01:13:30+02:00,2026-09-04T01:13:32+02:00,2.0988664999604225,results/reviewer_robustness/B1_depth_budget/runs/b1-38011b5347920bc70a92.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-38687cb1e93c08f1a48a,task-v2-8792ce3c54d5,g-a712031e7959d564,O0,COBYLA,4.0,0.1,480.0,480.0,,3301.0,COMPLETE,2026-09-04T01:14:01+02:00,2026-09-04T01:14:05+02:00,3.1297918083146214,results/reviewer_robustness/B1_depth_budget/runs/b1-38687cb1e93c08f1a48a.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-3874d9f46cdd4905a3f5,task-v2-420d9636beee,g-e0c69f84d376b633,O0,COBYLA,4.0,0.1,480.0,480.0,,2207.0,COMPLETE,2026-09-04T03:51:36+02:00,2026-09-04T04:01:24+02:00,588.6031753262505,results/reviewer_robustness/B1_depth_budget/runs/b1-3874d9f46cdd4905a3f5.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-38c18d04865fdd4f0293,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,O0,COBYLA,3.0,0.1,480.0,480.0,,2207.0,COMPLETE,2026-09-04T02:06:54+02:00,2026-09-04T02:14:19+02:00,445.5581173170358,results/reviewer_robustness/B1_depth_budget/runs/b1-38c18d04865fdd4f0293.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-3958455e313c68993a1b,task-v2-69173fedcdae,g-8a16a856f5377a40,O3,COBYLA,3.0,0.1,480.0,480.0,,3301.0,COMPLETE,2026-09-04T01:13:31+02:00,2026-09-04T01:13:34+02:00,2.6091467030346394,results/reviewer_robustness/B1_depth_budget/runs/b1-3958455e313c68993a1b.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-39e5b53ebe1e96aff061,task-v2-420d9636beee,g-e0c69f84d376b633,O0,COBYLA,2.0,0.1,480.0,480.0,,1103.0,COMPLETE,2026-09-04T03:32:55+02:00,2026-09-04T03:38:11+02:00,316.1174535015598,results/reviewer_robustness/B1_depth_budget/runs/b1-39e5b53ebe1e96aff061.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-3a01d1f55b3e12c698b1,task-v2-3f363bac5736,g-60667963f6db3f1b,O3,COBYLA,3.0,0.1,480.0,480.0,,3301.0,COMPLETE,2026-09-04T01:12:57+02:00,2026-09-04T01:12:59+02:00,1.2562050176784396,results/reviewer_robustness/B1_depth_budget/runs/b1-3a01d1f55b3e12c698b1.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-3bc8d3606d5e22792bb4,task-v2-59a464f36e13,g-bd62d2d752385cc7,O0,COBYLA,4.0,0.1,480.0,480.0,,2207.0,COMPLETE,2026-09-04T01:23:37+02:00,2026-09-04T01:24:02+02:00,24.857026380486786,results/reviewer_robustness/B1_depth_budget/runs/b1-3bc8d3606d5e22792bb4.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-3bd5d3cfb7bc57d18ee3,task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,O0,COBYLA,4.0,0.1,480.0,480.0,,3301.0,COMPLETE,2026-09-04T01:13:22+02:00,2026-09-04T01:13:23+02:00,1.4325936902314425,results/reviewer_robustness/B1_depth_budget/runs/b1-3bd5d3cfb7bc57d18ee3.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-3c37f9cea17285df2c24,task-v2-6996479d6302,g-60667963f6db3f1b,O0,COBYLA,4.0,0.1,480.0,480.0,,1103.0,COMPLETE,2026-09-04T01:12:57+02:00,2026-09-04T01:12:58+02:00,1.4034677986055613,results/reviewer_robustness/B1_depth_budget/runs/b1-3c37f9cea17285df2c24.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-3cbc584aa19fc707c056,task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,O0,COBYLA,2.0,0.1,480.0,480.0,,1103.0,COMPLETE,2026-09-04T01:13:56+02:00,2026-09-04T01:14:09+02:00,13.14063027407974,results/reviewer_robustness/B1_depth_budget/runs/b1-3cbc584aa19fc707c056.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-3deb3e1ddeecd08acdf0,task-v2-6996479d6302,g-60667963f6db3f1b,O3,COBYLA,3.0,0.1,480.0,480.0,,1103.0,COMPLETE,2026-09-04T01:12:54+02:00,2026-09-04T01:12:55+02:00,1.2283347826451063,results/reviewer_robustness/B1_depth_budget/runs/b1-3deb3e1ddeecd08acdf0.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-3ea36879bb74061fb8ce,task-v2-e442db508705,g-548c8c6335dd2a2e,O0,COBYLA,3.0,0.1,480.0,480.0,,2207.0,COMPLETE,2026-09-04T01:12:38+02:00,2026-09-04T01:12:39+02:00,0.9598319251090288,results/reviewer_robustness/B1_depth_budget/runs/b1-3ea36879bb74061fb8ce.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-3f12b0f997b2c7eea3a5,task-v2-3cd2eda112d3,g-6aa6775bed3bc2cc,O3,COBYLA,4.0,0.1,480.0,480.0,,2207.0,COMPLETE,2026-09-04T01:13:04+02:00,2026-09-04T01:13:06+02:00,1.4733197279274464,results/reviewer_robustness/B1_depth_budget/runs/b1-3f12b0f997b2c7eea3a5.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-3f20b93b1bd6c84dacaf,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,O0,COBYLA,3.0,0.1,480.0,480.0,,3301.0,COMPLETE,2026-09-04T01:12:38+02:00,2026-09-04T01:12:39+02:00,0.9999656034633517,results/reviewer_robustness/B1_depth_budget/runs/b1-3f20b93b1bd6c84dacaf.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-3fa8ba4d32edde69218c,task-v2-4d2b9f5eb099,g-6aa6775bed3bc2cc,O0,COBYLA,3.0,0.1,480.0,480.0,,2207.0,COMPLETE,2026-09-04T01:13:12+02:00,2026-09-04T01:13:14+02:00,1.2303284630179405,results/reviewer_robustness/B1_depth_budget/runs/b1-3fa8ba4d32edde69218c.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-40e095f75a6de811bcf2,task-v2-3f363bac5736,g-60667963f6db3f1b,O3,COBYLA,4.0,0.1,480.0,480.0,,3301.0,COMPLETE,2026-09-04T01:13:06+02:00,2026-09-04T01:13:07+02:00,1.422281383536756,results/reviewer_robustness/B1_depth_budget/runs/b1-40e095f75a6de811bcf2.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-42cba60fb03a8faf3eb0,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,O3,COBYLA,3.0,0.1,480.0,480.0,,3301.0,COMPLETE,2026-09-04T01:17:15+02:00,2026-09-04T01:17:38+02:00,22.55252364464104,results/reviewer_robustness/B1_depth_budget/runs/b1-42cba60fb03a8faf3eb0.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-438755de63b37d99386d,task-v2-59a464f36e13,g-bd62d2d752385cc7,O3,COBYLA,2.0,0.1,480.0,408.0,,1103.0,COMPLETE,2026-09-04T01:20:48+02:00,2026-09-04T01:21:00+02:00,12.424675836227834,results/reviewer_robustness/B1_depth_budget/runs/b1-438755de63b37d99386d.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-43b4746b37b2f50292e0,task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O0,COBYLA,4.0,0.1,480.0,480.0,,3301.0,COMPLETE,2026-09-04T02:58:48+02:00,2026-09-04T03:09:34+02:00,646.3660680698231,results/reviewer_robustness/B1_depth_budget/runs/b1-43b4746b37b2f50292e0.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-451f86387403ac08b574,task-v2-b9b3757d64c0,g-a87f1b9ac089cc45,O3,COBYLA,3.0,0.1,480.0,480.0,,2207.0,COMPLETE,2026-09-04T02:24:54+02:00,2026-09-04T02:32:17+02:00,443.1139967190102,results/reviewer_robustness/B1_depth_budget/runs/b1-451f86387403ac08b574.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-455a0beff053542eebe9,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,O0,COBYLA,2.0,0.1,480.0,480.0,,2207.0,COMPLETE,2026-09-04T01:14:06+02:00,2026-09-04T01:14:19+02:00,12.9800756406039,results/reviewer_robustness/B1_depth_budget/runs/b1-455a0beff053542eebe9.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-46914fb2e96bb0fab430,task-v2-4e78b3f98433,g-553bb3c5ba0f2136,O3,COBYLA,2.0,0.1,480.0,387.0,,3301.0,COMPLETE,2026-09-04T01:12:35+02:00,2026-09-04T01:12:36+02:00,0.7222566362470388,results/reviewer_robustness/B1_depth_budget/runs/b1-46914fb2e96bb0fab430.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-46fe53346e7225f1bc90,task-v2-e442db508705,g-548c8c6335dd2a2e,O0,COBYLA,2.0,0.1,480.0,480.0,,2207.0,COMPLETE,2026-09-04T01:12:33+02:00,2026-09-04T01:12:34+02:00,0.852989936247468,results/reviewer_robustness/B1_depth_budget/runs/b1-46fe53346e7225f1bc90.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-473dc7121da332ac6994,task-v2-4746dcc3bd93,g-a87f1b9ac089cc45,O3,COBYLA,3.0,0.1,480.0,480.0,,3301.0,COMPLETE,2026-09-04T02:32:56+02:00,2026-09-04T02:40:11+02:00,434.22510458994657,results/reviewer_robustness/B1_depth_budget/runs/b1-473dc7121da332ac6994.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-48061d9fc4e988ee3cf7,task-v2-780e1209d403,g-e0c69f84d376b633,O0,COBYLA,2.0,0.1,480.0,480.0,,3301.0,COMPLETE,2026-09-04T01:36:37+02:00,2026-09-04T01:42:12+02:00,335.23489221557975,results/reviewer_robustness/B1_depth_budget/runs/b1-48061d9fc4e988ee3cf7.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-49003ed68348aedb53bb,task-v2-59a464f36e13,g-bd62d2d752385cc7,O3,COBYLA,3.0,0.1,480.0,225.0,,1103.0,COMPLETE,2026-09-04T01:22:29+02:00,2026-09-04T01:22:38+02:00,9.395882620476186,results/reviewer_robustness/B1_depth_budget/runs/b1-49003ed68348aedb53bb.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-49d4bb0437a4fcb20c17,task-v2-6996479d6302,g-60667963f6db3f1b,O3,COBYLA,3.0,0.1,480.0,284.0,,3301.0,COMPLETE,2026-09-04T01:12:56+02:00,2026-09-04T01:12:57+02:00,0.740067315287888,results/reviewer_robustness/B1_depth_budget/runs/b1-49d4bb0437a4fcb20c17.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-4a1b0926abc66d08822d,task-v2-4968f3a685c2,g-8a16a856f5377a40,O0,COBYLA,4.0,0.1,480.0,480.0,,3301.0,COMPLETE,2026-09-04T01:13:38+02:00,2026-09-04T01:13:41+02:00,3.165396156720817,results/reviewer_robustness/B1_depth_budget/runs/b1-4a1b0926abc66d08822d.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-4b65c1e0d20324aba451,task-v2-420d9636beee,g-e0c69f84d376b633,O3,COBYLA,3.0,0.1,480.0,208.0,,3301.0,COMPLETE,2026-09-04T04:01:23+02:00,2026-09-04T04:04:40+02:00,196.95331588201225,results/reviewer_robustness/B1_depth_budget/runs/b1-4b65c1e0d20324aba451.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-4baed461d903fc2c9334,task-v2-f4789f22d2c1,g-6aa6775bed3bc2cc,O3,COBYLA,3.0,0.1,480.0,480.0,,3301.0,COMPLETE,2026-09-04T01:12:57+02:00,2026-09-04T01:12:59+02:00,1.2548292987048626,results/reviewer_robustness/B1_depth_budget/runs/b1-4baed461d903fc2c9334.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-4c7a6c04e49cd0f156fa,task-v2-73f419868dc6,g-553bb3c5ba0f2136,O3,COBYLA,4.0,0.1,480.0,76.0,,2207.0,COMPLETE,2026-09-04T01:12:45+02:00,2026-09-04T01:12:45+02:00,0.14449220802634954,results/reviewer_robustness/B1_depth_budget/runs/b1-4c7a6c04e49cd0f156fa.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-4ca107db8fe8e15893de,task-v2-3f11ce371857,g-3ff7063ef9ea5cfb,O0,COBYLA,2.0,0.1,480.0,480.0,,3301.0,COMPLETE,2026-09-04T01:14:22+02:00,2026-09-04T01:14:36+02:00,13.326567714102566,results/reviewer_robustness/B1_depth_budget/runs/b1-4ca107db8fe8e15893de.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-4d2e9c9845149713a1e7,task-v2-3f363bac5736,g-60667963f6db3f1b,O3,COBYLA,2.0,0.1,480.0,260.0,,3301.0,COMPLETE,2026-09-04T01:12:50+02:00,2026-09-04T01:12:51+02:00,0.5845269039273262,results/reviewer_robustness/B1_depth_budget/runs/b1-4d2e9c9845149713a1e7.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-4e0233b066b8fd4af19b,task-v2-69173fedcdae,g-8a16a856f5377a40,O3,COBYLA,4.0,0.1,480.0,480.0,,1103.0,COMPLETE,2026-09-04T01:13:43+02:00,2026-09-04T01:13:46+02:00,3.2008515149354935,results/reviewer_robustness/B1_depth_budget/runs/b1-4e0233b066b8fd4af19b.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-4ed8ba8dbbd01668cfe2,task-v2-e243a3cd3e64,g-bd62d2d752385cc7,O0,COBYLA,2.0,0.1,480.0,480.0,,2207.0,COMPLETE,2026-09-04T01:14:28+02:00,2026-09-04T01:14:41+02:00,13.259752077050507,results/reviewer_robustness/B1_depth_budget/runs/b1-4ed8ba8dbbd01668cfe2.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
B1_DEPTH_BUDGET,b1-4f3dce8c4d79407a3307,task-v2-606c43f06406,g-3ff7063ef9ea5cfb,O0,COBYLA,3.0,0.1,480.0,480.0,,2207.0,COMPLETE,2026-09-04T01:15:33+02:00,2026-09-04T01:15:53+02:00,19.770389531739056,results/reviewer_robustness/B1_depth_budget/runs/b1-4f3dce8c4d79407a3307.json,,4d1111f3661f4b2df852eec2b382555a63e434d2,5681788be14f374f441cfc91f51c029ca3cbc341c7dbe47881f0c6235b1720bb
